dc_voltage,dc_current,ac_voltage_rectifier,ac_voltage_inverter,active_power,reactive_power,firing_angle_rectifier,extinction_angle_inverter,network_packet_rate,communication_latency,label
485.25657740034217,2.3159272728453297,212.889667009669,187.17251216083068,908.6744752016175,47.24227145927154,14.224300201983944,21.123042610893155,31074,198.32979094985606,1
499.9825257504147,3.7395318534296216,182.7908326364431,186.887825315969,793.5377480414672,144.68632918570117,28.14450404824835,38.41438980554935,236,20.104405992741093,3
530.2314222047454,1.4797906175222169,214.19538293426075,207.14464999433736,1022.7677735164398,28.539398497641354,13.63163654593071,16.960061016940987,27132,240.7298288294894,1
503.2692783514513,1.9062704203587624,206.53646976340164,215.97896536733325,853.9007020606307,61.17438647260157,10.140177089848132,17.389301156857584,48545,217.80112517931389,1
497.2053907636421,1.746971247725367,219.65131287063411,217.88091438884442,991.0291432694428,56.72389337611382,15.021092747850588,17.09378466795279,238,5.128251218239725,0
527.0349766909816,3.064240211906807,240.4660583196718,185.1362592819614,876.9085109247436,59.57202283859067,23.229766148019447,48.22551937440543,578,7.328616421356571,3
497.1394879326734,2.2129717299970686,203.763073868399,208.469056394032,964.3884724782469,44.89333347980365,15.194680768702645,17.75200844669558,28430,208.41364906595962,1
498.702043243182,1.9920358608754285,217.45709821414275,212.03012662234397,995.486872385755,21.6696970985726,14.146504519938658,17.557410707225845,199,5.433118460754357,0
498.7345031260072,1.9804767258468376,218.23902829446274,216.48160817094683,1018.0734665954072,58.700353546917455,13.80007161985529,17.70588491402347,301,7.874699130770637,4
509.5470832023507,1.9448814283671467,222.90455398159858,213.1180596621461,972.9498262111856,55.33207317899313,13.789839497019114,18.121844464132455,241,4.7468633664143915,0
509.13902370007037,1.8774851551696767,225.7691374534626,213.1426259157937,1001.7791655496883,57.1089259756713,13.614720723850457,17.148957321855487,316,8.429325806177358,4
496.61419144243945,2.149072613684995,218.92891239758018,216.722213662682,1003.9884797197353,61.93311005927126,14.711424882845899,19.395434082199184,154,4.74163697855549,0
493.46058190064576,2.138823712404773,219.8997672978251,214.41775623807885,1031.7607055332414,43.22792992897945,15.14400159860051,17.98213767160269,304,8.42079151310072,4
496.76713557878736,1.8581634267066969,218.83860805063145,219.59058559659005,1008.4139926203695,51.341664159958434,14.771994273190282,19.22885655020056,186,4.761387757522527,0
481.2548237678646,2.1724289855631698,213.5186661997382,214.1362239184207,991.6308208390737,58.14721447198434,14.777629862897786,18.22897231681448,29240,230.5273468315344,1
509.1572938292718,2.0136535331082737,218.04992819677932,214.7730031870225,989.3454900356619,51.49341911059881,14.335348902497937,17.654895903180808,184,5.064400996060473,0
504.42378512555837,1.84590889654239,222.15387445103255,219.31070247109366,993.1843145673189,61.35227475180898,15.65152464284478,18.08068713633082,293,11.855472741348379,4
501.1918750925807,1.9282523872932806,221.4095197670548,216.0706933824738,986.181999100119,51.588143373487064,13.293268997543581,17.840329642040576,325,6.510242450876454,4
483.71222245410394,1.7868939520169704,218.81319078480868,217.1426292620783,823.9949659340483,61.22982327994998,15.665944934163257,18.870628080360106,47164,148.97707253955656,1
548.1085736307186,2.7392110961322516,218.85087469385456,234.34803940313847,1105.6502262958672,92.59072952380394,17.757199891293133,17.800045315882304,301,5.523353847543578,2
463.96045008024794,3.035867358952323,211.86486005632707,215.47705366874334,906.0384081607184,100.18223540985443,27.08768551960618,31.727266467766157,294,15.6425631839572,3
495.93697847029233,1.9839318450203003,220.42436019128422,213.75056756845882,992.3856777333305,61.54582239155617,16.293659418610837,18.12014502258657,378,6.807266845809166,4
498.2882517164075,1.9673892807471398,217.84424817291728,221.25790307668532,977.4365926637144,46.147714432419065,15.077658656409849,18.300716660802433,313,8.06836108407509,4
554.1811036664716,2.469613448374144,226.02436627344173,249.2720554980687,1131.8840616373561,97.37766720177171,13.63407627112744,13.94326539973944,185,6.796208747636982,2
437.76024675643293,3.6587681811187966,242.3692636274497,181.15530463342324,887.531844628473,90.42458221319325,42.685332921506145,34.10998358590489,507,16.084971827560942,3
495.00916296598376,2.08276296430857,222.2445785969046,215.8045545445378,989.904085805751,33.884786269209144,15.734076236562538,17.957528635103905,397,10.73789147006446,4
498.54153125103363,1.8977207434801595,218.52509144310386,215.1033230351175,1016.0425691723624,50.14508999262654,14.412884729379853,18.322504660289905,217,4.572213312621181,0
506.7812001428541,1.8880330105373857,218.25172402716527,215.9647796340177,987.3423945023042,47.95123336135283,14.727066679774488,17.060844430229317,207,5.927138454732832,0
504.9216119923829,1.996677000935554,226.6563407003444,212.09586272446927,1027.01704661398,37.72320035543943,14.421886541284357,17.724048548303863,297,4.43528189319429,0
431.0600358718584,2.542828472347439,142.14535038190587,208.41783791809857,1115.0930929783149,123.76308947029034,36.20132258056673,33.87804076541383,287,17.85487895672758,3
466.2068759441076,3.2760880896945292,198.924765236988,165.02445696663085,1035.1024225804745,162.05294976810046,17.164232768064835,33.557181402291526,351,21.8136798078965,3
503.4600425630409,1.8502992893271517,220.36414678199878,215.1940808734613,1005.7956640358201,42.573208987050265,16.327886351016986,17.44535858662718,377,6.3019195698977795,4
424.34387161478315,3.532969663208496,228.34278798999367,180.50784292785355,885.5345009607638,128.20451048489207,43.99739761886195,25.775662695907574,523,4.235732768990761,3
512.8799717254417,2.350382350242135,235.2439305203367,232.28062716147912,975.4196261910889,59.665274637396564,18.683357736986775,19.3260747805161,375,6.051094320657225,2
497.3106300786493,1.9422446034858512,217.9470549334831,216.72151463720587,988.1708129796898,49.24508385920428,15.714894382956226,18.106902936685525,416,8.442079770436465,4
507.7016991462637,1.9871991332121568,222.46446657598693,217.3964481557773,997.8046099333616,57.2873871939638,15.191102714645822,16.01802669796982,330,7.667704804741157,4
519.8281016921146,1.7767530718319704,219.0650547763778,211.04827212878243,963.9758734239488,116.72987439879503,13.537898278188942,31.614408473565195,277,6.98100383490899,2
523.1967235234642,2.284238354224381,245.0145981327001,212.66560816226757,1136.6783888382147,75.83628319385731,24.03527567399526,19.34188952705581,302,4.899473970195158,2
480.52325531994285,1.3847917092258215,227.65984214007835,209.04709868589723,917.1434554228457,70.07909530932623,19.454225779003067,16.178424433680462,31940,172.03252600978414,1
524.2191242101039,3.4470386889476146,247.61754850058273,152.44238817000817,795.6653067570267,132.2121215945314,19.135227801676322,34.41976807130181,245,19.981125462526506,3
480.96691960423584,1.628229948253712,215.91931404398218,201.77991143146218,908.7416576888271,38.360422418669934,14.653009637887092,15.170186483819663,42302,223.6857513269463,1
498.77305941998566,2.0594754341665285,219.29794042267906,214.71012898995534,1019.7275301181187,42.33879169389329,14.838045183058673,19.08522226366163,264,4.233347842169287,0
471.70499167708834,2.071108772670795,207.1037697279237,228.42946742460103,1030.8133035094552,79.52103585461538,12.858603434431549,16.64597456272513,18881,203.96557382014035,1
541.3622657700578,2.110160277778385,234.7147103561669,239.39230570734776,1183.9391897566736,108.62625225802739,23.06348858512043,16.098476216813857,247,5.018695307108229,2
546.1506776063508,2.064769730914253,213.93020624079927,245.68991685438525,1143.3832819348697,81.6899318851331,22.583100233971958,22.62247547715318,256,4.600736837128348,2
502.684620713605,1.8075351708821112,223.33199229983245,214.80781226857923,972.5050267135017,53.41119124116242,15.833563843663716,18.329522136831535,319,8.911374290335372,4
499.02886346497604,1.915130137473134,225.5028953446213,217.24594740803767,1021.3732803573916,63.37508670222422,17.33654255060818,17.41189542459082,298,7.852638107083816,4
486.5479704945752,3.2744200352258352,224.3717454521011,161.86482893875234,997.5207044686231,125.3596749054904,30.690709272565968,42.23900088695908,334,11.27398568476038,3
492.8762590689327,2.214227035861186,216.07353880264267,218.46170220276724,1015.6717932959722,34.006052378056886,14.724878571744954,18.03263883669087,137,4.569203302056627,0
538.6714667089659,2.270914928067479,227.79119956133152,223.9323324902133,1017.5134144951321,86.30548141898666,17.511366204826857,18.046664998401905,269,7.5932520538919865,2
446.1789967900364,3.292094182834177,198.54190505751737,177.1348180738941,889.1350136496594,136.17807250025902,15.576414232012567,29.723455962393174,378,14.388300079357224,3
551.7833448648328,2.4328335761328925,252.65579405360836,231.92128832314947,1108.5794678716836,67.04759331976135,18.621772065369775,23.726516486767018,343,6.872429782887128,2
448.180699242795,2.6616282409161567,175.27242494928342,230.39845553702665,795.2382272561326,112.78313015857093,55.78099758901094,25.67705106536401,240,16.939525910803898,3
500.7663606992556,1.9958377184774443,218.50783340368056,217.63868273914176,974.5059090416129,54.54686892110047,16.19737947049256,17.5440727881248,340,8.587611061547026,4
468.65590539184564,1.7480378328536812,210.15892641947926,209.385096155595,929.7187599160957,54.41381795362868,9.755835271959757,11.718452880026621,27798,160.33730426597245,1
495.95753198553405,2.038193545223155,218.34838945152524,214.44246274342177,1026.2233499560525,59.56295002091346,14.904888352299235,17.691039985402092,147,4.5431326336991065,0
494.61127611035346,1.985299799837151,218.19872930278387,218.74885671588999,1008.3941121671453,54.15836836286061,15.393873218164742,17.949199211380467,122,4.408677806212033,0
504.49799937716625,2.091907648298777,221.25519466266604,220.02917908162462,978.898212636466,50.79573534942166,14.070863659490241,17.175387990234977,240,4.372520314598167,0
523.1369534982567,1.4082750068275345,207.9145262934241,198.36587075738763,883.3917508902398,68.92656115130029,12.676396200227614,20.984509706350828,33304,177.0084218967685,1
531.9308332840895,2.7006392990890262,249.4102934603747,253.7592825000721,1097.912077095894,84.1313936028914,27.539156719018795,33.325742681308384,184,7.3327811969447065,2
499.516434440648,1.9879618836046402,224.59710317403434,211.05255255071748,1011.8506061463552,39.63856428024803,16.42876016203677,16.66685199152279,171,4.517082461638228,0
491.2720918170972,2.6984815596122975,215.43502376632048,229.1196327060603,980.0748215397217,45.540320207024536,16.185809674872527,27.830850524160752,163,6.03271704624358,2
482.93300975861234,2.9119685908048667,253.6849381365856,228.0366574054533,1122.3029710579492,74.11784458152101,24.907911662986272,22.770440165027583,175,6.618890240563029,2
463.16858951112346,3.557129919768892,212.7099088704663,202.42739427857256,818.082610517208,84.19556999892365,33.907277976166824,31.275138646352712,219,20.032724561953902,3
522.9354822172794,4.455059534920148,251.2145327083957,221.77428200239746,798.1980971673482,151.12613978195856,27.03616758585799,37.22608869119614,483,14.459273571333291,3
518.9141175963443,3.396079993870216,232.442653003592,208.32572777262192,667.5761251143404,103.6563631945007,31.59653548056407,36.26085964320073,495,12.503856511459546,3
500.4023784295832,2.159098432789716,222.97329405815958,215.52849031813352,972.930128636999,65.90876906654994,16.957454505861456,16.699767351887097,314,5.216635761995812,4
518.4067613474807,2.4141001970320444,201.4877555822257,192.59283605895754,958.8607976944203,44.12863613669676,12.547480493642805,15.923404016259529,23426,152.25628844747192,1
456.6874136091063,3.397674092412238,206.8048541984577,184.11766440193776,997.5177389190851,91.00121084941401,28.14839928062159,39.923343969563625,507,21.475049760876956,3
480.58901761325296,1.9969714493259474,207.92444410840804,202.74070186447216,963.8847450217372,52.602931101086455,10.852434923199866,17.896644684596005,28633,226.82997167136722,1
499.51970050137675,1.8398034188102832,218.105266812504,217.46983974703312,1007.6840414401179,35.95183056072493,16.667256841749534,18.607289015101692,200,5.383213356004351,0
500.2960921700724,1.970459858986097,222.56357568119984,216.09242088816399,1043.098573547663,41.94200345115795,16.816755629575106,17.66653930681823,137,4.919969740695861,0
498.4583973081484,2.038947832188535,219.91017622928806,212.39412876180276,987.7324734989878,32.78323329316655,14.707430298688303,17.194258363670524,448,5.397771649909965,4
512.9495509527729,2.7420953406159496,221.17244782030514,198.938222655359,831.2278327000712,61.67060276262418,34.277134101999096,35.7260814401205,459,11.788978651306294,3
493.2720476689097,1.9037760256637912,219.21639407795814,218.1960849324811,988.6474328786855,62.606836666913736,15.028735578583817,16.786554065706692,424,9.383085224394737,4
497.34749426194736,1.8804116937964817,222.0499869784332,213.63635684376968,1002.1488874868179,46.73326752490956,15.530683123010048,17.57864319222956,221,4.34355338294186,0
502.36916460455893,2.225243580534431,219.0468547097313,215.3282254154989,990.451785876144,79.18173555060093,14.081980938361035,17.22495503698376,271,4.770215944124529,0
473.6031737532763,2.1052933416731303,202.96925342823212,194.81195014675052,882.7572312166648,58.115026733156355,16.33292848253092,19.32617739596241,17560,166.30502257953805,1
499.04830660958197,2.120836623059314,219.1607194945125,214.8557344780077,1021.5369628931536,43.48324877843584,16.181890042558894,20.124556229829015,268,4.544114211537816,0
496.2036376679272,2.0321931967862352,222.81563197401834,219.7701823065493,989.6700117409146,63.331694566933905,13.652835302144949,18.150736616457035,337,8.194404133091012,4
521.3805444698157,2.524643754550924,250.6855433794745,243.36639933997066,1170.133642821358,45.88119500562801,14.937765010067757,23.88115135623972,367,4.907875088856129,2
483.58169772457114,2.8947484987332395,207.39961936997275,180.8311291149207,816.0259665463801,124.02936796917244,20.15792911007064,33.994152545841814,485,9.31264376663015,3
504.79635413042604,1.8386438602123258,221.50534820850262,220.42158993091365,1002.7067669578458,49.32128618300518,16.27442842668758,16.090802541022757,146,5.651298905812456,0
490.06215542699556,2.0850221742113493,218.64943220544578,214.25441414577665,993.8876177786337,64.78071898356444,16.336657357758984,17.84352262387684,245,4.780745193135119,0
508.38767074797187,1.865211638008293,201.24407789322913,209.70137676896303,997.68760327929,73.95249343322399,18.217189027613678,19.44516962206641,45725,212.92353426861106,1
504.66290977809444,1.6974522393352884,210.43717451483084,211.67483609432253,956.5578257139327,73.39721737630462,13.59273126189041,21.224396634816554,27424,234.77557466316665,1
502.7327047646275,2.449286677344532,246.36223471675333,229.33723104234969,1157.9867758935638,111.25231649341558,22.45014126658801,15.529239937661977,352,8.307304264923651,2
500.0310826467691,1.9136321146373159,219.27156289693323,211.90584056613977,1027.334213718173,69.82331837848972,15.381334671787046,18.426392197797973,301,6.394035261079403,4
498.8951520023339,2.058857840442061,222.66187251180023,210.9898236833722,976.8716836651229,49.78755220723758,15.809112790731378,17.139434596186113,266,4.240050697499839,0
508.8272712014055,2.0233785911790747,219.4326388276689,215.68698917737802,1009.8597291702891,58.19373268139407,13.305744104004923,16.0826511139897,123,4.897986419264379,0
509.40578534720294,2.0496699223236523,218.6333814219284,219.5840940781635,956.1749229766943,42.03935862279366,15.853165306413192,19.345935007838314,289,4.964906871891293,0
490.37150859722607,2.0319355068245044,213.2607584684134,188.45470646945984,917.4329700322269,72.48801147985482,15.181984190467412,17.047682494189466,43159,68.99214060762435,1
494.4966622052917,1.9182209422324945,215.27658407167172,218.6146700370143,940.2019179187645,73.90829075285977,14.402262283503726,17.770875203695493,412,9.593665360450693,4
518.5940641624027,1.7337904549631034,230.35242894176204,193.11043661181762,934.3706566934189,51.31617416062627,14.995077606868062,14.000798838106295,41768,244.78195705815313,1
483.87114991594075,1.8177412968434008,212.71753264760025,188.27752011150022,987.8362870138806,63.130388753153085,14.649052682700038,20.140706076685927,18978,109.40860287722012,1
512.5569788165669,1.5103934143393105,203.45391263466587,201.66789345385078,875.699273831651,78.28169861428644,14.945935647984127,20.98363746676057,10527,305.7525841071101,1
513.6303894341291,1.9056522119113437,218.2587140348512,217.72283060172066,952.7473016656857,62.00342657524817,15.135056648483411,19.60324957233099,310,9.600517661293148,4
496.8759071115216,2.007005216311318,220.1305440059304,215.9650356241295,1000.0323806271389,50.20417167212918,13.432011734439733,17.3687588637593,135,3.9761496287657714,0
506.7113760993133,1.9705982589462994,236.9009722845685,241.67145447722285,1062.2124506837538,84.0237073879488,21.871239593166347,11.84570927412605,334,7.413748342089084,2
472.27379617358076,2.5709414860878512,169.1635292582772,226.78701131887738,939.0513045154761,130.65428592818841,17.656649145766625,29.152878995309106,236,11.996277273090199,3
513.0277984231407,2.7724648258384654,222.1411302706313,203.1399348183422,1113.3240206082726,80.12232134016887,23.350465446778966,21.49198508736181,218,4.854086285522335,2
557.5489607191893,2.2226253828911964,194.52977200191893,216.425090097588,1091.76691761894,65.39311040557762,22.73063370686287,24.068208472054025,319,5.246738621326605,2
496.0373963078365,1.9620872259012514,220.3176833593457,215.03749796572174,963.1620445408429,48.98005283364068,14.783476802463827,18.688205306452883,135,5.289917783297306,0
525.7203231079409,2.6243922271973603,227.09160834093058,213.28544623052701,1018.0259683157749,73.26788859933794,26.297439627129965,17.231140839186374,196,6.440032966600458,2
460.00103701341976,1.5446260165090078,219.18157415488074,210.78934933394234,915.596333265933,60.07708141135459,14.71350196739176,17.011732183088718,29356,252.96712716803748,1
471.8383033900299,1.939568668937839,207.15932039836005,204.00955706873637,960.2561987929911,49.0404564233599,14.502750250869118,16.099339419981913,17150,167.8642338944868,1
492.09276856531534,1.9656789841004587,219.0696961435311,220.3571269702029,995.0739891940931,57.38152126345455,16.18549601286047,18.866219471260795,415,9.179777479131472,4
494.2851485108469,2.1364140429973846,221.46361685461324,216.31193956111687,1011.4235881243842,59.256722095027214,14.641755622092493,16.520803981642235,239,4.8032352350079845,0
523.4829551601158,2.1089857226010076,240.6432924568338,259.0965239485503,1096.6794724743925,99.55373307246623,17.723279823775734,21.3486901184555,284,5.447394083686546,2
487.38412952937983,2.000221947181006,221.4218326106401,221.20569165284766,1022.1597433740276,48.789522495768736,14.71150027041873,17.513952919095793,316,9.330427884805562,4
544.0128389847852,2.8542100817203893,259.9374799424046,224.29218131618768,1159.0359126201424,63.3321524411577,17.419553496358176,18.57400788269593,219,7.12869681719742,2
491.31388168035005,1.84846707786055,217.66745212683364,219.37311073514934,1013.2223434038019,52.913511041041836,15.047406417779337,18.69094732384737,363,8.440347573003848,4
480.99282014212747,2.267391088512518,229.68666553329047,201.10031494137502,1133.650208484324,106.52881130433799,19.730715794077415,19.7691357993974,247,6.026364579863973,2
480.1024783737567,2.635560704873292,215.6175205543776,202.94553462064047,1012.5021595793567,166.92410830919945,36.775724482722,31.332812029267117,566,14.720966640955048,3
506.0406290582944,1.9067141654391044,218.64506573062093,218.67662578861896,1053.4701953332806,47.01855359276455,14.398124156863593,17.575005737305613,370,9.461608100504765,4
511.0888469759824,4.126855992752782,203.15034070189702,225.2344136794771,885.3723376190878,179.06444191709733,20.840139304243756,20.60102794694859,256,8.376020878776979,3
474.0385877285935,1.7718301339274387,221.30174106039232,214.67995571668425,1002.3759696606235,46.69667798583244,14.560136592397123,16.121475511216293,46456,164.97627801326354,1
491.8803858342684,1.607268671915493,199.0049693265811,192.90133995871875,954.3950005177169,90.53326427676706,13.104540844062353,20.178398854086453,22602,188.62103403240783,1
546.4712998098519,1.8684734192565566,177.3892182204719,171.18534759944512,975.8543151863024,91.55552022786225,30.77282921193196,39.138009528453416,271,10.815978797077065,3
510.9702826768791,2.0775234669383367,219.76167599228236,216.16671396369748,1018.2277651582872,46.77873057610302,15.948782301797353,18.50704809075502,446,7.440956646238419,4
496.79429381252476,2.0588297127659803,219.84654978238237,214.11947751544687,963.5319269771622,45.24130108086586,14.83360592622194,17.535436491043797,380,8.194101657296569,4
477.2762526254496,2.364070662805772,168.32363396076406,167.92527300276328,883.201547562737,122.75007412792552,42.7013462560552,26.714627108043857,434,12.292807178940574,3
499.55132152856385,2.055560446600345,223.66924920128596,213.17532047766574,986.8862456107711,63.68079350488601,15.195076925422603,17.44083616494079,291,4.779196294933189,0
513.600845832948,1.8896410682784228,220.02039953368,216.54688426533187,993.1424227688487,50.15697795957758,15.876714186386117,17.275697465792334,159,5.568930857154517,0
489.38975227674234,3.1738689667182154,189.30272484183016,172.99604967887973,899.896852345216,80.86794898952432,29.04489181320519,39.76911012509137,543,10.55695395232722,3
490.3766039470968,2.4062735679123546,222.70506947688145,169.71728679213444,1070.0077258375493,142.79096837649905,17.672643979852534,34.41280521733386,431,13.990769667131977,3
500.3204985503661,1.971664469991148,226.37557039356852,217.8341295782561,1024.7846554355444,62.88723829483936,15.353809780194783,18.380712960122086,379,6.485542869832978,4
441.26036540798265,2.26281935368978,157.0177608067704,169.0156805163981,817.7089431100395,94.78726144523898,41.46412259580423,46.28992305843825,225,10.484396901885006,3
493.88246018542424,2.0008442200876124,220.7133514250171,217.61077378346775,1020.796538683569,40.231666063470186,13.644674632399802,17.464214769615904,366,7.442693511016733,4
519.6828968089465,1.9814556783779909,213.35157859252433,171.55343285926517,905.307815466795,82.62199125280652,41.171496212168464,46.917395062789026,356,14.130947958235788,3
538.6309017170651,2.6263724031317297,254.2998271082177,223.3239335129681,1034.5127813400786,75.6372933948118,16.997386330097612,17.22701912150366,374,5.443588036346339,2
467.3282218598813,2.3953363874514833,212.4074637962992,170.62306608245035,749.4571793099933,96.1393877288267,22.75274534560702,38.766788834547086,565,7.30205564161035,3
514.1979109936948,2.713647524775423,230.24072626211674,259.9716730375304,1093.2646087169296,56.94757675971236,31.67760446878297,19.780510063497506,186,6.021024248252263,2
532.9228052120419,2.625257490215075,214.43357220645868,216.35518477969026,1102.5417780749053,79.21941447500987,23.55987470207465,24.98446851750802,259,8.52916320194714,2
486.5084284402657,1.7786518338174153,194.63009062705473,202.518406220049,972.8244135243043,62.93631145056983,10.821564099344094,20.005997033818275,18410,208.22090935625383,1
478.8276960150929,2.0862878214816782,159.39304169728277,174.18762195499193,768.4556233889922,133.9615769952123,26.356862027012436,38.007724394990916,323,7.687800341256137,3
490.13739134363,1.8777574220909643,224.41432516025353,215.8452491994152,1003.1136114302751,44.78594761620859,15.007750192407151,18.089181063521032,368,7.682082047956002,4
498.1862892921268,1.936593524295787,218.1669620403882,211.1385056892889,982.1359154099612,39.62695792779626,14.638800440604918,16.406335358089514,412,9.383252253483858,4
486.55297077859314,1.9847265868935349,205.75926890985818,195.5645290351705,991.412522916454,44.48671229078379,15.884367242805375,15.806546299829622,16621,245.65332347180285,1
497.65262807032525,2.1049552715319333,221.97773700529723,218.2480731616612,990.2345231509692,42.657666780289624,16.14006784649516,19.346571662610295,119,4.008285853343647,0
525.900891344973,2.462316566604202,217.23703305045103,237.36778590177283,1198.4202385439364,77.7189523770397,27.206166927062718,22.05762788050928,172,6.212820853429169,2
526.1048929610827,1.830167987267818,238.50438060481238,238.57652394458012,1079.536641821826,42.480690078683054,24.320743329481083,27.176163773522727,193,5.557780050323921,2
450.54992501081307,2.1635300610494537,213.61644631487655,190.96172642191834,1003.1663059613743,123.08639540916036,23.83979583552319,36.734346909428005,308,16.66716722903089,3
501.29941397124213,1.982692817571613,219.33039323609557,216.29678885190248,969.6217834981986,59.07962313627049,15.590744335510326,18.309726779136003,274,4.48627165445469,0
562.8339599472764,1.855324166177812,236.1138462802949,245.2920488754423,1085.6536026493864,94.6469706761192,22.439540449289375,30.538849119079217,372,5.548979455445758,2
508.92422847592013,2.468268567093018,226.4171544965459,217.2076232038159,797.8534717108314,104.83952182632734,27.701171303889176,26.160942473953078,501,13.13977558548788,3
503.374097460833,1.8118150954502361,215.45007235173762,212.8706330232994,1001.5138988001019,38.034420713833136,14.434939526448808,17.552122355068043,240,3.7202091234247523,0
506.97666826781426,1.8512428571454003,207.59963683999342,207.73801189431643,934.0915678469381,81.4059610145032,17.572208055604197,20.02629410805269,27947,185.98859089506217,1
501.7322410474849,1.7846609886396285,224.98441049718406,213.89237839865766,1022.5556050126779,41.477753570026756,14.116280859308937,18.741073780682285,245,5.13993726892238,0
480.3316965660245,3.6818803491890497,215.2706077617364,207.13049905568298,851.3009107209873,145.3616634454387,23.897054272444567,39.621310343590615,315,14.607539509497187,3
486.91893354875015,2.0057716879386804,232.4816696100584,200.38766004719096,983.9982581543688,48.32293629489396,16.202712620801965,16.57974355832941,29802,206.94123785706694,1
475.12602340625324,1.5401733728382403,213.23843723411628,200.29174605425274,932.2746755987508,46.09819900055585,14.299584214221154,14.930794334298229,17312,217.26611287351625,1
469.66326265315803,3.455493877799206,198.77277456647167,220.7166267790797,910.7745139640097,97.9252645584842,34.776743213733475,24.71611113633768,502,25.433109811020785,3
547.3960909038518,1.8979488488627771,227.8612404000973,201.5451903425147,1047.3836811225656,94.33094305468926,22.93111337427881,25.735735624214843,254,4.269942117492145,2
524.8896073857632,2.103893885128139,209.35776142547678,200.763637861604,700.2596577414812,162.68714348559115,35.31738142363335,43.199869776309065,469,10.549797454957197,3
490.76136820728306,1.9828925797501311,209.24914789007107,237.35470203085285,858.6949239891641,45.36977944654525,12.890443652476355,19.11620562628213,17863,162.69281482308148,1
531.3574072467508,2.2231450209462067,268.79967905293256,204.23279401873017,1191.3923700466087,76.47575181799519,16.189254462466018,32.51324934525924,267,6.160443410625947,2
490.8294258976264,3.9709816206129136,208.0505296173797,203.86098898699618,835.957749903077,127.3821660378621,20.47595873001874,34.569117100842526,217,25.430862726494773,3
492.42404468900725,1.9865982833327083,217.64204190209506,215.15677547149244,1025.8997116963392,46.26631574996915,15.12936800670382,16.763521713407652,197,4.987435575446362,0
510.20206529119656,2.7324972196995287,186.76293636200336,215.56151431108174,828.0581189472872,121.49299609902758,33.301498221621024,39.91598160251831,398,16.870240017895842,3
499.0618486885524,2.0163240719790476,222.82197770109477,210.0720097265029,988.8068744554016,45.05852436218833,15.393533522864576,19.67087940397572,377,5.036874707877065,4
456.3810973487011,4.877564012692791,151.56879667651054,188.1445562048116,920.1488820348301,135.86322764425012,18.824891459856236,36.22822229473002,538,7.368749293166966,3
498.0734320156912,1.9690883535797499,221.38777387856186,216.66217331334772,1007.2794126170547,50.78964045668084,15.056741683296819,18.769968731335222,148,5.174810986267993,0
